No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
14249,2014,10,15,16,5.0,37.0,2.0,8.0,200.0,71.0,19.5,1006.9,-13.0,0.0,NW,5.5,Changping
14250,2014,10,15,17,9.0,64.0,2.0,8.0,200.0,72.0,17.9,1008.0,-12.0,0.0,NW,3.1,Changping
14251,2014,10,15,18,18.0,44.0,2.0,11.0,200.0,69.0,16.2,1009.4,-11.4,0.0,ESE,0.7,Changping
14252,2014,10,15,19,3.0,30.0,2.0,20.0,300.0,58.0,14.0,1010.7,-8.7,0.0,NW,1.5,Changping
14253,2014,10,15,20,3.0,21.0,2.0,20.0,300.0,57.0,12.4,1011.5,-7.1,0.0,SW,0.5,Changping
14254,2014,10,15,21,7.0,32.0,2.0,22.0,300.0,51.0,11.0,1012.2,-5.9,0.0,ENE,1.3,Changping
14255,2014,10,15,22,6.0,83.0,2.0,46.0,400.0,26.0,10.2,1012.5,-5.8,0.0,NNE,0.7,Changping
14256,2014,10,15,23,8.0,35.0,2.0,53.0,400.0,17.0,8.8,1012.6,-5.5,0.0,SSE,0.6,Changping
14257,2014,10,16,0,3.0,22.0,2.0,31.0,300.0,32.0,8.0,1013.0,-4.5,0.0,S,1.0,Changping
14258,2014,10,16,1,11.0,13.0,2.0,13.0,200.0,48.0,7.6,1013.0,-4.8,0.0,N,1.1,Changping
14259,2014,10,16,2,9.0,45.0,2.0,46.0,500.0,13.0,6.9,1013.4,-4.2,0.0,N,2.0,Changping
14260,2014,10,16,3,7.0,15.0,2.0,25.0,300.0,32.0,6.9,1013.2,-3.7,0.0,NNW,2.6,Changping
14261,2014,10,16,4,13.0,16.0,2.0,28.0,300.0,27.0,6.6,1013.7,-3.6,0.0,NNW,2.1,Changping
14262,2014,10,16,5,11.0,23.0,5.0,25.0,300.0,28.0,6.3,1014.3,-3.4,0.0,N,1.3,Changping
14263,2014,10,16,6,14.0,34.0,4.0,43.0,400.0,9.0,5.5,1014.9,-3.6,0.0,S,0.3,Changping
14264,2014,10,16,7,15.0,35.0,4.0,46.0,500.0,5.0,8.8,1015.6,-2.8,0.0,NNW,1.1,Changping
14265,2014,10,16,8,32.0,124.0,10.0,46.0,1000.0,6.0,13.5,1015.4,-3.3,0.0,S,1.9,Changping
14266,2014,10,16,9,36.0,119.0,10.0,51.0,1100.0,6.0,14.8,1014.9,-3.1,0.0,SE,2.3,Changping
14267,2014,10,16,10,38.0,102.0,8.0,58.0,900.0,6.0,16.5,1013.9,-2.6,0.0,S,1.3,Changping
14268,2014,10,16,11,41.0,91.0,7.0,58.0,700.0,12.0,18.4,1012.6,-3.7,0.0,ESE,1.3,Changping
14269,2014,10,16,12,36.0,69.0,7.0,50.0,600.0,30.0,20.1,1011.0,-2.3,0.0,ENE,1.2,Changping
14270,2014,10,16,13,38.0,57.0,6.0,45.0,500.0,52.0,21.3,1009.7,-4.8,0.0,ESE,1.9,Changping
14271,2014,10,16,14,27.0,46.0,6.0,26.0,500.0,78.0,21.8,1008.5,-5.2,0.0,E,1.4,Changping
14272,2014,10,16,15,25.0,71.0,7.0,20.0,400.0,86.0,21.5,1008.1,-4.6,0.0,SSE,2.1,Changping
14273,2014,10,16,16,33.0,90.0,10.0,23.0,500.0,80.0,20.0,1007.9,-4.4,0.0,SSE,2.6,Changping
14274,2014,10,16,17,31.0,105.0,11.0,33.0,500.0,72.0,17.5,1008.6,-2.2,0.0,E,1.1,Changping
14275,2014,10,16,18,50.0,133.0,11.0,56.0,600.0,57.0,15.1,1009.1,-1.5,0.0,N,0.9,Changping
14276,2014,10,16,19,46.0,150.0,10.0,96.0,800.0,24.0,13.5,1009.1,-0.9,0.0,ENE,0.8,Changping
14277,2014,10,16,20,46.0,141.0,11.0,82.0,800.0,33.0,12.8,1009.3,-0.8,0.0,E,0.1,Changping
14278,2014,10,16,21,28.0,94.0,9.0,41.0,600.0,51.0,11.4,1009.2,-0.4,0.0,N,2.2,Changping
14279,2014,10,16,22,39.0,94.0,8.0,39.0,500.0,49.0,9.8,1008.8,-0.1,0.0,NNW,1.2,Changping
14280,2014,10,16,23,39.0,86.0,7.0,37.0,500.0,48.0,9.3,1008.7,-0.1,0.0,NNW,1.4,Changping
14281,2014,10,17,0,38.0,89.0,6.0,38.0,600.0,46.0,9.1,1008.6,-0.3,0.0,N,1.1,Changping
14282,2014,10,17,1,49.0,89.0,5.0,33.0,600.0,46.0,8.8,1008.2,-0.5,0.0,N,0.6,Changping
14283,2014,10,17,2,52.0,78.0,5.0,31.0,500.0,43.0,7.8,1007.9,0.0,0.0,ENE,0.9,Changping
14284,2014,10,17,3,38.0,73.0,4.0,28.0,500.0,46.0,7.1,1007.7,0.3,0.0,NNW,1.2,Changping
14285,2014,10,17,4,45.0,86.0,3.0,39.0,600.0,19.0,6.4,1007.6,-0.1,0.0,NNE,0.6,Changping
14286,2014,10,17,5,51.0,70.0,2.0,27.0,600.0,34.0,7.2,1007.5,0.4,0.0,NW,1.7,Changping
14287,2014,10,17,6,44.0,72.0,3.0,33.0,600.0,32.0,7.1,1007.5,0.7,0.0,N,1.6,Changping
14288,2014,10,17,7,63.0,140.0,5.0,58.0,1100.0,3.0,8.7,1008.1,1.4,0.0,NNW,1.3,Changping
14289,2014,10,17,8,70.0,171.0,5.0,59.0,1500.0,3.0,11.4,1008.5,2.9,0.0,NW,0.8,Changping
14290,2014,10,17,9,72.0,207.0,6.0,60.0,1700.0,4.0,15.5,1008.1,1.6,0.0,S,1.5,Changping
14291,2014,10,17,10,78.0,234.0,8.0,72.0,1500.0,6.0,18.0,1007.6,2.7,0.0,SE,1.3,Changping
14292,2014,10,17,11,82.0,205.0,10.0,82.0,1100.0,11.0,19.9,1006.7,2.7,0.0,SSE,1.7,Changping
14293,2014,10,17,12,82.0,165.0,14.0,87.0,900.0,22.0,21.9,1005.5,3.0,0.0,SE,1.8,Changping
14294,2014,10,17,13,89.0,175.0,16.0,78.0,900.0,55.0,23.1,1004.7,2.5,0.0,SE,1.5,Changping
14295,2014,10,17,14,81.0,159.0,19.0,70.0,900.0,70.0,24.4,1004.7,3.6,0.0,SE,1.7,Changping
14296,2014,10,17,15,90.0,183.0,18.0,85.0,1000.0,72.0,23.8,1004.7,2.0,0.0,ESE,2.1,Changping
14297,2014,10,17,16,90.0,173.0,16.0,111.0,1100.0,59.0,22.3,1004.7,3.4,0.0,E,1.1,Changping
14298,2014,10,17,17,123.0,212.0,15.0,134.0,1500.0,41.0,18.6,1005.3,4.7,0.0,NE,0.9,Changping
14299,2014,10,17,18,122.0,210.0,11.0,134.0,1600.0,11.0,16.0,1006.1,4.7,0.0,NNW,0.8,Changping
14300,2014,10,17,19,127.0,204.0,10.0,134.0,1900.0,3.0,14.9,1006.5,4.6,0.0,W,0.5,Changping
14301,2014,10,17,20,111.0,167.0,10.0,134.0,1400.0,15.0,13.7,1007.2,4.6,0.0,NNW,1.2,Changping
14302,2014,10,17,21,107.0,161.0,9.0,133.0,1300.0,16.0,13.0,1007.8,4.2,0.0,N,2.5,Changping
14303,2014,10,17,22,108.0,157.0,7.0,134.0,1400.0,8.0,12.4,1008.1,4.1,0.0,NNW,1.4,Changping
14304,2014,10,17,23,98.0,142.0,7.0,109.0,1100.0,14.0,11.3,1008.1,3.8,0.0,NW,1.2,Changping
14305,2014,10,18,0,98.0,157.0,5.0,112.0,1200.0,4.0,11.6,1008.1,3.4,0.0,NW,1.8,Changping
14306,2014,10,18,1,85.0,127.0,6.0,88.0,1000.0,15.0,11.2,1007.9,3.2,0.0,NW,1.0,Changping
14307,2014,10,18,2,86.0,146.0,5.0,96.0,1000.0,5.0,10.7,1007.6,3.5,0.0,SSW,0.9,Changping
14308,2014,10,18,3,81.0,110.0,6.0,67.0,800.0,21.0,9.2,1007.6,3.6,0.0,N,0.8,Changping
14309,2014,10,18,4,90.0,130.0,3.0,81.0,1000.0,8.0,8.6,1008.2,3.4,0.0,NNW,2.1,Changping
14310,2014,10,18,5,88.0,142.0,3.0,80.0,1300.0,2.0,8.9,1008.2,2.7,0.0,N,3.0,Changping
14311,2014,10,18,6,92.0,140.0,4.0,71.0,1700.0,2.0,8.8,1008.5,2.4,0.0,NNW,1.7,Changping
14312,2014,10,18,7,73.0,109.0,5.0,68.0,1200.0,2.0,11.4,1009.3,3.7,0.0,E,0.5,Changping
14313,2014,10,18,8,84.0,180.0,8.0,59.0,1500.0,2.0,15.3,1009.8,4.3,0.0,E,1.6,Changping
14314,2014,10,18,9,98.0,197.0,9.0,70.0,1400.0,6.0,17.5,1009.5,5.1,0.0,ESE,1.0,Changping
14315,2014,10,18,10,106.0,186.0,10.0,73.0,1100.0,25.0,19.3,1009.1,5.0,0.0,ESE,1.6,Changping
14316,2014,10,18,11,121.0,187.0,13.0,86.0,1200.0,36.0,21.4,1008.4,4.0,0.0,SE,1.5,Changping
14317,2014,10,18,12,106.0,138.0,17.0,70.0,1000.0,58.0,23.0,1007.1,2.4,0.0,SE,0.4,Changping
14318,2014,10,18,13,87.0,112.0,22.0,69.0,900.0,64.0,24.3,1006.0,2.4,0.0,SE,1.7,Changping
14319,2014,10,18,14,73.0,108.0,23.0,39.0,800.0,117.0,25.0,1005.5,2.4,0.0,ENE,1.4,Changping
14320,2014,10,18,15,87.0,118.0,20.0,33.0,800.0,147.0,23.9,1005.5,3.8,0.0,E,2.0,Changping
14321,2014,10,18,16,73.0,108.0,18.0,31.0,700.0,152.0,22.1,1005.6,5.9,0.0,E,0.9,Changping
14322,2014,10,18,17,94.0,179.0,15.0,56.0,1000.0,162.0,19.6,1005.9,7.3,0.0,E,0.6,Changping
14323,2014,10,18,18,128.0,213.0,15.0,98.0,1400.0,112.0,17.8,1006.1,6.3,0.0,N,0.7,Changping
14324,2014,10,18,19,170.0,263.0,18.0,134.0,2100.0,65.0,16.3,1006.4,6.7,0.0,NE,0.3,Changping
14325,2014,10,18,20,210.0,313.0,18.0,134.0,2800.0,44.0,15.8,1006.8,6.8,0.0,NNW,1.4,Changping
14326,2014,10,18,21,164.0,204.0,14.0,93.0,2100.0,67.0,14.6,1007.0,7.2,0.0,NW,1.2,Changping
14327,2014,10,18,22,155.0,206.0,12.0,81.0,2000.0,70.0,14.0,1006.9,7.5,0.0,NNW,1.4,Changping
14328,2014,10,18,23,166.0,255.0,10.0,134.0,2300.0,12.0,13.7,1006.2,8.1,0.0,SW,0.8,Changping
14329,2014,10,19,0,175.0,245.0,8.0,116.0,2400.0,23.0,13.9,1006.1,8.5,0.0,NNW,1.7,Changping
14330,2014,10,19,1,193.0,242.0,9.0,69.0,2400.0,55.0,14.0,1006.1,8.6,0.0,NNW,0.9,Changping
14331,2014,10,19,2,198.0,263.0,7.0,115.0,2700.0,9.0,13.6,1005.4,9.0,0.0,SSW,0.3,Changping
14332,2014,10,19,3,213.0,268.0,7.0,108.0,2600.0,15.0,13.5,1005.2,9.2,0.0,NNW,1.5,Changping
14333,2014,10,19,4,207.0,269.0,6.0,116.0,2700.0,2.0,13.8,1005.4,9.2,0.0,N,1.0,Changping
14334,2014,10,19,5,212.0,278.0,5.0,110.0,2800.0,2.0,13.7,1005.2,9.5,0.0,NNW,1.2,Changping
14335,2014,10,19,6,224.0,271.0,5.0,110.0,2900.0,2.0,13.8,1005.6,9.8,0.0,NNW,0.0,Changping
14336,2014,10,19,7,226.0,291.0,5.0,104.0,3000.0,2.0,13.9,1006.3,10.1,0.0,NNW,1.2,Changping
14337,2014,10,19,8,251.0,331.0,8.0,112.0,2900.0,2.0,15.3,1006.3,10.1,0.0,WNW,0.4,Changping
14338,2014,10,19,9,267.0,363.0,10.0,109.0,3200.0,2.0,17.0,1006.3,9.9,0.0,SSW,0.4,Changping
14339,2014,10,19,10,290.0,361.0,17.0,123.0,3000.0,5.0,17.6,1005.8,10.5,0.0,SSE,1.6,Changping
14340,2014,10,19,11,295.0,373.0,22.0,118.0,2800.0,17.0,17.8,1005.4,10.9,0.0,E,2.4,Changping
14341,2014,10,19,12,309.0,375.0,19.0,116.0,2700.0,22.0,18.3,1004.7,10.9,0.0,ESE,2.4,Changping
14342,2014,10,19,13,319.0,379.0,21.0,134.0,2800.0,20.0,18.9,1004.3,11.0,0.0,E,1.1,Changping
14343,2014,10,19,14,322.0,379.0,19.0,134.0,2900.0,21.0,19.3,1004.3,10.6,0.0,SE,0.7,Changping
14344,2014,10,19,15,322.0,379.0,20.0,134.0,2700.0,23.0,19.4,1004.3,10.9,0.0,N,0.8,Changping
14345,2014,10,19,16,297.0,341.0,19.0,134.0,2200.0,46.0,18.0,1004.5,11.5,0.0,WNW,0.9,Changping
14346,2014,10,19,17,46.0,72.0,7.0,36.0,800.0,46.0,17.5,1005.1,11.7,0.0,NNW,0.6,Changping
14347,2014,10,19,18,46.0,72.0,7.0,36.0,800.0,70.0,17.2,1005.6,11.9,0.0,NNW,1.3,Changping
14348,2014,10,19,19,46.0,72.0,7.0,36.0,800.0,70.0,16.8,1005.7,11.9,0.0,W,0.6,Changping
14349,2014,10,19,20,46.0,72.0,7.0,36.0,800.0,70.0,16.3,1006.1,11.4,0.0,WSW,1.0,Changping
14350,2014,10,19,21,46.0,72.0,7.0,36.0,800.0,70.0,16.0,1006.5,11.4,0.0,W,0.0,Changping
14351,2014,10,19,22,46.0,72.0,7.0,36.0,800.0,56.0,16.0,1006.5,11.6,0.0,N,0.1,Changping
14352,2014,10,19,23,46.0,72.0,7.0,36.0,800.0,56.0,16.1,1006.6,12.1,0.0,E,1.3,Changping
14353,2014,10,20,0,322.0,341.0,7.0,134.0,2800.0,2.0,15.6,1007.1,12.3,0.0,NW,0.9,Changping
14354,2014,10,20,1,297.0,320.0,6.0,127.0,2400.0,2.0,14.6,1007.1,12.1,0.0,NW,0.0,Changping
14355,2014,10,20,2,245.0,245.0,5.0,108.0,2000.0,2.0,14.2,1006.7,12.1,0.0,NW,1.0,Changping
14356,2014,10,20,3,263.0,263.0,4.0,106.0,2200.0,2.0,13.1,1006.6,11.7,0.0,NW,0.5,Changping
14357,2014,10,20,4,288.0,303.0,6.0,88.0,2600.0,2.0,12.2,1006.8,10.9,0.0,NNW,1.1,Changping
14358,2014,10,20,5,286.0,286.0,6.0,74.0,2600.0,2.0,11.9,1007.1,10.6,0.0,N,1.0,Changping
14359,2014,10,20,6,259.0,301.0,7.0,61.0,2600.0,2.0,11.3,1007.7,10.2,0.0,N,0.5,Changping
14360,2014,10,20,7,238.0,274.0,6.0,56.0,2500.0,2.0,13.0,1008.1,11.6,0.0,E,1.1,Changping
14361,2014,10,20,8,229.0,282.0,5.0,54.0,2400.0,2.0,14.6,1009.2,11.4,0.0,WSW,0.9,Changping
14362,2014,10,20,9,228.0,314.0,4.0,79.0,1900.0,2.0,16.1,1008.8,11.5,0.0,NNW,2.1,Changping
14363,2014,10,20,10,286.0,300.0,9.0,100.0,2400.0,3.0,18.3,1008.7,11.4,0.0,SSE,1.3,Changping
14364,2014,10,20,11,307.0,339.0,14.0,116.0,2300.0,47.0,19.5,1008.6,11.3,0.0,SSE,2.5,Changping
14365,2014,10,20,12,301.0,314.0,7.0,36.0,800.0,46.0,19.8,1008.2,11.8,0.0,S,1.7,Changping
14366,2014,10,20,13,307.0,339.0,14.0,116.0,2300.0,11.0,19.8,1008.6,11.6,0.0,SSE,2.0,Changping
14367,2014,10,20,14,220.0,339.0,14.0,116.0,2300.0,47.0,18.9,1008.9,11.9,0.0,E,1.9,Changping
14368,2014,10,20,15,220.0,339.0,14.0,116.0,2300.0,47.0,18.4,1009.1,11.2,0.0,ESE,2.0,Changping
14369,2014,10,20,16,215.0,215.0,7.0,36.0,800.0,11.0,17.8,1009.7,11.4,0.0,ENE,0.9,Changping
14370,2014,10,20,17,203.0,203.0,7.0,36.0,800.0,11.0,17.2,1010.7,11.5,0.0,NNE,1.0,Changping
14371,2014,10,20,18,203.0,203.0,7.0,36.0,800.0,46.0,17.1,1011.7,11.4,0.0,NNE,0.3,Changping
14372,2014,10,20,19,216.0,216.0,7.0,36.0,800.0,46.0,16.8,1012.4,11.7,0.0,SE,0.8,Changping
14373,2014,10,20,20,232.0,232.0,7.0,36.0,800.0,46.0,17.3,1012.9,12.0,0.0,ESE,1.8,Changping
14374,2014,10,20,21,234.0,234.0,7.0,36.0,800.0,46.0,16.4,1013.4,12.6,0.0,ESE,1.5,Changping
14375,2014,10,20,22,241.0,241.0,7.0,36.0,800.0,46.0,16.0,1013.9,10.1,0.0,ESE,1.9,Changping
14376,2014,10,20,23,217.0,217.0,7.0,36.0,800.0,46.0,15.5,1014.4,8.5,0.0,ESE,1.9,Changping
14377,2014,10,21,0,161.0,161.0,7.0,36.0,800.0,46.0,14.9,1015.1,7.0,0.0,E,2.1,Changping
14378,2014,10,21,1,81.0,81.0,7.0,36.0,800.0,46.0,14.6,1015.5,4.6,0.0,ESE,1.6,Changping
14379,2014,10,21,2,49.0,49.0,7.0,36.0,800.0,46.0,14.0,1014.8,5.1,0.0,E,2.4,Changping
14380,2014,10,21,3,38.0,38.0,7.0,36.0,800.0,46.0,13.5,1014.7,3.3,0.0,ESE,2.1,Changping
14381,2014,10,21,4,40.0,40.0,7.0,36.0,800.0,46.0,13.1,1014.8,-0.2,0.0,ESE,2.1,Changping
14382,2014,10,21,5,35.0,35.0,7.0,36.0,800.0,46.0,12.8,1015.0,-0.5,0.0,E,2.0,Changping
14383,2014,10,21,6,31.0,31.0,7.0,36.0,800.0,46.0,12.6,1015.7,0.3,0.0,E,1.5,Changping
14384,2014,10,21,7,26.0,26.0,7.0,36.0,800.0,46.0,12.7,1016.5,-3.2,0.0,SE,1.7,Changping
14385,2014,10,21,8,33.0,33.0,7.0,36.0,800.0,46.0,12.8,1017.0,-3.5,0.0,SE,1.9,Changping
14386,2014,10,21,9,37.0,37.0,7.0,36.0,800.0,46.0,13.1,1016.9,-4.6,0.0,SE,1.9,Changping
14387,2014,10,21,10,29.0,29.0,7.0,36.0,800.0,46.0,13.6,1016.8,-4.6,0.0,E,2.1,Changping
14388,2014,10,21,11,33.0,33.0,7.0,36.0,800.0,46.0,13.6,1016.3,-4.1,0.0,SE,1.5,Changping
14389,2014,10,21,12,33.0,33.0,7.0,36.0,800.0,46.0,14.5,1015.4,-4.8,0.0,E,1.9,Changping
14390,2014,10,21,13,34.0,34.0,7.0,36.0,800.0,46.0,16.0,1014.5,-4.0,0.0,S,2.2,Changping
14391,2014,10,21,14,30.0,30.0,7.0,36.0,800.0,46.0,16.0,1013.9,-4.6,0.0,ESE,3.3,Changping
14392,2014,10,21,15,30.0,84.0,7.0,36.0,800.0,46.0,15.4,1013.7,-3.0,0.0,SE,1.3,Changping
14393,2014,10,21,16,31.0,31.0,13.0,38.0,900.0,52.0,14.5,1013.8,-3.8,0.0,E,1.5,Changping
14394,2014,10,21,17,39.0,39.0,13.0,49.0,1000.0,40.0,13.1,1014.1,-2.4,0.0,E,2.0,Changping
14395,2014,10,21,18,48.0,48.0,13.0,72.0,1100.0,16.0,12.1,1014.6,-2.2,0.0,E,1.4,Changping
14396,2014,10,21,19,46.0,46.0,12.0,83.0,1200.0,3.0,10.3,1014.9,-1.4,0.0,NE,0.8,Changping
14397,2014,10,21,20,44.0,44.0,11.0,83.0,1400.0,2.0,9.3,1015.3,-1.2,0.0,ENE,0.4,Changping
14398,2014,10,21,21,38.0,38.0,9.0,70.0,1200.0,5.0,8.4,1015.5,-0.9,0.0,NNW,1.5,Changping
14399,2014,10,21,22,44.0,44.0,6.0,62.0,1100.0,6.0,7.6,1015.4,-0.6,0.0,NW,1.2,Changping
14400,2014,10,21,23,37.0,37.0,6.0,56.0,1100.0,8.0,7.1,1015.4,-0.6,0.0,NNW,1.6,Changping
14401,2014,10,22,0,42.0,42.0,6.0,59.0,1200.0,6.0,6.4,1015.5,-0.4,0.0,NW,1.4,Changping
14402,2014,10,22,1,36.0,66.0,5.0,53.0,1100.0,7.0,6.0,1015.3,-0.5,0.0,NNW,1.4,Changping
14403,2014,10,22,2,41.0,64.0,4.0,57.0,1200.0,3.0,5.7,1015.1,-0.4,0.0,NE,0.7,Changping
14404,2014,10,22,3,40.0,63.0,4.0,56.0,1200.0,3.0,5.5,1015.0,-0.1,0.0,NW,1.7,Changping
14405,2014,10,22,4,43.0,66.0,4.0,58.0,1300.0,2.0,5.3,1014.8,-0.5,0.0,N,0.7,Changping
14406,2014,10,22,5,45.0,67.0,4.0,55.0,1300.0,2.0,4.7,1014.9,-0.1,0.0,NNW,1.7,Changping
14407,2014,10,22,6,45.0,71.0,4.0,53.0,1300.0,2.0,5.3,1015.1,-0.5,0.0,N,1.3,Changping
14408,2014,10,22,7,48.0,81.0,4.0,53.0,1400.0,2.0,6.6,1015.5,-0.2,0.0,NNW,1.3,Changping
14409,2014,10,22,8,51.0,93.0,6.0,50.0,1400.0,4.0,9.9,1015.5,0.5,0.0,NNW,0.7,Changping
14410,2014,10,22,9,61.0,103.0,12.0,47.0,1400.0,11.0,11.4,1015.2,-0.1,0.0,S,1.4,Changping
14411,2014,10,22,10,58.0,126.0,16.0,59.0,1400.0,14.0,12.7,1014.7,1.4,0.0,E,1.8,Changping
14412,2014,10,22,11,65.0,146.0,16.0,60.0,1400.0,18.0,13.2,1014.0,2.1,0.0,SSE,1.7,Changping
14413,2014,10,22,12,66.0,122.0,17.0,55.0,1200.0,27.0,13.7,1013.0,2.9,0.0,SE,1.8,Changping
14414,2014,10,22,13,78.0,134.0,15.0,70.0,1200.0,24.0,14.1,1012.1,3.2,0.0,E,2.3,Changping
14415,2014,10,22,14,87.0,149.0,14.0,85.0,1300.0,21.0,14.1,1011.4,4.4,0.0,SE,2.4,Changping
14416,2014,10,22,15,102.0,183.0,12.0,107.0,1400.0,12.0,13.6,1010.9,5.0,0.0,ESE,2.5,Changping
14417,2014,10,22,16,104.0,186.0,11.0,110.0,1400.0,5.0,12.8,1010.5,5.2,0.0,ESE,2.5,Changping
14418,2014,10,22,17,113.0,185.0,8.0,108.0,1400.0,3.0,12.1,1011.0,5.7,0.0,ESE,1.9,Changping
14419,2014,10,22,18,113.0,186.0,6.0,104.0,1400.0,2.0,12.1,1011.2,5.7,0.0,ENE,1.7,Changping
14420,2014,10,22,19,122.0,199.0,7.0,97.0,1500.0,2.0,11.9,1011.5,5.7,0.0,WNW,0.9,Changping
14421,2014,10,22,20,114.0,192.0,8.0,93.0,1500.0,2.0,11.8,1011.4,6.1,0.0,WSW,1.0,Changping
14422,2014,10,22,21,109.0,172.0,7.0,88.0,1500.0,2.0,11.7,1011.2,6.2,0.0,NW,1.3,Changping
14423,2014,10,22,22,99.0,146.0,8.0,86.0,1300.0,2.0,11.6,1010.8,6.3,0.0,NW,0.8,Changping
14424,2014,10,22,23,105.0,173.0,7.0,88.0,1500.0,2.0,11.3,1010.2,6.8,0.0,NNW,0.9,Changping
14425,2014,10,23,0,116.0,195.0,7.0,92.0,1500.0,2.0,11.3,1009.7,6.2,0.0,NW,0.7,Changping
14426,2014,10,23,1,114.0,163.0,6.0,86.0,1500.0,2.0,11.4,1009.5,6.5,0.0,WNW,0.9,Changping
14427,2014,10,23,2,108.0,159.0,5.0,85.0,1400.0,2.0,11.5,1008.8,6.2,0.0,WNW,0.8,Changping
14428,2014,10,23,3,105.0,141.0,4.0,80.0,1400.0,2.0,11.3,1008.2,6.8,0.0,NW,0.5,Changping
14429,2014,10,23,4,104.0,179.0,5.0,81.0,1400.0,2.0,11.4,1008.0,6.7,0.0,WNW,0.9,Changping
14430,2014,10,23,5,119.0,186.0,4.0,74.0,1400.0,2.0,11.4,1007.9,7.1,0.0,WNW,0.7,Changping
14431,2014,10,23,6,102.0,144.0,3.0,68.0,1300.0,2.0,11.8,1008.1,6.3,0.0,W,2.2,Changping
14432,2014,10,23,7,110.0,156.0,3.0,65.0,1300.0,2.0,12.0,1008.4,6.3,0.0,NW,1.4,Changping
14433,2014,10,23,8,121.0,152.0,2.0,68.0,1200.0,2.0,12.8,1008.2,6.4,0.0,WNW,1.5,Changping
14434,2014,10,23,9,125.0,188.0,2.0,66.0,1200.0,2.0,13.5,1007.5,6.1,0.0,W,1.4,Changping
14435,2014,10,23,10,129.0,157.0,2.0,52.0,1100.0,14.0,14.2,1006.8,6.5,0.0,SW,0.7,Changping
14436,2014,10,23,11,129.0,157.0,4.0,45.0,1100.0,26.0,15.1,1005.7,7.6,0.0,SSE,0.8,Changping
14437,2014,10,23,12,145.0,173.0,7.0,34.0,1200.0,44.0,16.1,1004.5,8.1,0.0,SE,1.6,Changping
14438,2014,10,23,13,150.0,174.0,12.0,31.0,1200.0,53.0,16.2,1003.6,7.9,0.0,E,3.1,Changping
14439,2014,10,23,14,161.0,186.0,14.0,38.0,1200.0,56.0,16.3,1003.3,8.0,0.0,SSE,2.5,Changping
14440,2014,10,23,15,155.0,190.0,15.0,44.0,1300.0,61.0,15.8,1003.3,7.8,0.0,SE,0.4,Changping
14441,2014,10,23,16,149.0,176.0,15.0,53.0,1300.0,60.0,15.1,1003.2,7.9,0.0,ESE,0.9,Changping
14442,2014,10,23,17,154.0,163.0,12.0,55.0,1300.0,61.0,13.9,1003.4,8.1,0.0,ENE,1.0,Changping
14443,2014,10,23,18,147.0,180.0,7.0,78.0,1400.0,32.0,12.3,1003.9,8.2,0.0,N,1.2,Changping
14444,2014,10,23,19,153.0,195.0,4.0,99.0,1800.0,4.0,11.6,1004.1,7.9,0.0,NW,0.7,Changping
14445,2014,10,23,20,165.0,182.0,3.0,93.0,1800.0,3.0,10.9,1004.2,7.8,0.0,ENE,0.5,Changping
14446,2014,10,23,21,154.0,161.0,2.0,65.0,1500.0,11.0,10.6,1004.2,7.7,0.0,NNW,1.0,Changping
14447,2014,10,23,22,153.0,153.0,2.0,49.0,1400.0,18.0,10.3,1003.8,7.4,0.0,NW,1.4,Changping
14448,2014,10,23,23,161.0,161.0,2.0,36.0,1300.0,26.0,9.6,1003.6,7.0,0.0,NNW,1.5,Changping
14449,2014,10,24,0,169.0,169.0,2.0,39.0,1500.0,21.0,9.4,1003.4,7.0,0.0,NNW,1.2,Changping
14450,2014,10,24,1,156.0,156.0,2.0,51.0,1400.0,9.0,9.1,1003.4,6.9,0.0,NW,1.2,Changping
14451,2014,10,24,2,146.0,146.0,2.0,57.0,1400.0,5.0,8.7,1003.1,6.7,0.0,N,1.0,Changping
14452,2014,10,24,3,150.0,150.0,2.0,61.0,1500.0,2.0,8.7,1002.7,6.5,0.0,N,1.2,Changping
14453,2014,10,24,4,147.0,147.0,2.0,66.0,1400.0,2.0,8.2,1002.9,6.3,0.0,N,1.8,Changping
14454,2014,10,24,5,150.0,150.0,2.0,71.0,1500.0,2.0,8.2,1002.8,6.3,0.0,NNW,1.7,Changping
14455,2014,10,24,6,154.0,154.0,2.0,64.0,1700.0,2.0,8.1,1003.1,6.4,0.0,NW,0.8,Changping
14456,2014,10,24,7,150.0,150.0,2.0,66.0,1600.0,2.0,9.4,1003.7,7.3,0.0,NNW,1.1,Changping
14457,2014,10,24,8,165.0,165.0,2.0,63.0,1700.0,3.0,11.9,1004.0,8.2,0.0,NNW,1.2,Changping
14458,2014,10,24,9,186.0,186.0,3.0,65.0,2000.0,4.0,14.4,1003.7,8.8,0.0,NW,1.1,Changping
14459,2014,10,24,10,199.0,199.0,8.0,62.0,1700.0,17.0,16.3,1003.2,9.0,0.0,SSE,1.7,Changping
14460,2014,10,24,11,220.0,220.0,18.0,45.0,1700.0,55.0,17.2,1002.4,9.1,0.0,SSW,1.1,Changping
14461,2014,10,24,12,244.0,244.0,21.0,54.0,1800.0,78.0,18.1,1001.3,9.4,0.0,SSE,1.3,Changping
14462,2014,10,24,13,241.0,241.0,21.0,70.0,1800.0,81.0,18.3,1000.5,9.6,0.0,SSE,1.8,Changping
